UPRN,YearMonth,CO2_EMISS_CURR_PER_FLOOR_AREA,ENERGY_CONSUMPTION_CURRENT,Estimated Energy_DOM_rf (kwh/m2)
100022709804.0,2021-11,45,257,357.6936141636143
100022731656.0,2021-11,39,219,241.74517461427462
100022903304.0,2021-11,48,273,235.59392954267955
100022960181.0,2021-11,59,333,114.1908129870128
100022982061.0,2021-11,37,208,210.17931861471862
100023264751.0,2021-11,37,209,196.85145564990563
100023402155.0,2021-11,38,215,196.1990473304473
200003414964.0,2021-11,33,189,184.59182876012875
200003750374.0,2021-11,25,141,175.19853189033182
6035596.0,2021-12,24,137,568.7209116827618
6042674.0,2021-12,39,221,170.41241996892006
6167837.0,2021-12,16,93,145.48836625041628
12178117.0,2021-12,72,428,347.86101262626266
34079078.0,2021-12,42,237,290.17179769119764
34106329.0,2021-12,40,227,523.6330206238206
46005140.0,2021-12,32,181,275.180666011766
46255303.0,2021-12,36,202,334.83379503274506
202152533.0,2021-12,25,143,236.80711645021645
207008698.0,2021-12,17,100,187.6659223498723
207150146.0,2021-12,45,256,197.66523485403485
207201405.0,2021-12,50,286,206.16060234210235
217050433.0,2021-12,62,352,190.2283854534354
5300092829.0,2021-12,30,169,171.45384802419795
10022939912.0,2021-12,42,239,231.29273932178936
10023226253.0,2021-12,46,273,231.74917315462318
10070003654.0,2021-12,24,135,249.10871484071484
10090798500.0,2021-12,25,149,356.4771293262294
100020974123.0,2021-12,29,163,175.97631641136638
100021864689.0,2021-12,23,129,185.7169634976135
100021930239.0,2021-12,33,186,233.09575225330227
100021985544.0,2021-12,74,440,127.58695845820846
100022018203.0,2021-12,32,185,364.6550231213231
100022324414.0,2021-12,32,183,285.1050168720169
100022529987.0,2021-12,36,186,241.6473007104007
100022677272.0,2021-12,26,146,302.6932141053391
100022729337.0,2021-12,68,384,188.56483525363524
100022732246.0,2021-12,29,164,232.5940474969475
100022820739.0,2021-12,87,493,182.06809546564546
100022999565.0,2021-12,23,130,442.9920193362195
100023045578.0,2021-12,68,384,243.46554639249638
100023696286.0,2021-12,28,157,189.45926515151515
200003465169.0,2021-12,63,365,212.4579599456099
200003979791.0,2021-12,48,273,285.5856093184593
5007248.0,2022-01,21,121,209.68706722721726
5164107.0,2022-01,48,272,359.98001529581524
6015245.0,2022-01,28,162,328.7839192526427
6714469.0,2022-01,54,318,225.65890394605395
12016693.0,2022-01,27,151,175.3467358252858
12047897.0,2022-01,33,188,232.23133442668444
34048714.0,2022-01,26,149,227.83475988455987
34079310.0,2022-01,55,314,216.92683577533577
46016927.0,2022-01,41,231,267.28297176712175
46046309.0,2022-01,25,141,250.27122471972473
48007775.0,2022-01,29,163,227.70554991674993
200083838.0,2022-01,40,226,267.98423064713063
200105633.0,2022-01,166,982,288.6643664724165
202190309.0,2022-01,41,233,215.18431868686866
217043005.0,2022-01,27,154,288.19397337662343
217047693.0,2022-01,100,594,249.3916572871573
5870037426.0,2022-01,39,220,307.7188418248418
10008238706.0,2022-01,29,174,254.81183138528138
10008281424.0,2022-01,34,200,219.31769748029745
10008787346.0,2022-01,70,398,198.6881867909868
10010204741.0,2022-01,45,254,180.25635175380177
10014051645.0,2022-01,53,300,207.22008223443225
10022805322.0,2022-01,23,131,140.05377118437124
10033621027.0,2022-01,49,290,186.95536454101455
10090760829.0,2022-01,16,92,251.58204827394826
100020246615.0,2022-01,60,355,447.790834054834
100020420727.0,2022-01,55,311,171.2225095321345
100020440286.0,2022-01,43,245,429.6088850926851
100020577460.0,2022-01,69,408,184.47517307692308
100020580976.0,2022-01,59,332,220.34963738483737
100020697380.0,2022-01,52,296,276.8645645021645
100021004307.0,2022-01,104,614,464.9142674714175
100021179128.0,2022-01,61,347,162.77960606060606
100021261440.0,2022-01,28,157,266.19514812964815
100021270859.0,2022-01,44,250,212.06177815517816
100021271352.0,2022-01,85,500,137.5705504495504
100021286655.0,2022-01,30,169,341.81356269841274
100021791969.0,2022-01,42,240,283.2630542790543
100021833655.0,2022-01,53,303,314.6895509157509
100021971719.0,2022-01,42,239,151.0642922799422
100022254257.0,2022-01,24,136,149.53887121212128
100022599360.0,2022-01,40,226,349.6356720057719
100022682502.0,2022-01,22,125,402.4730248418247
100022737785.0,2022-01,52,297,216.87750573315577
100022752022.0,2022-01,29,166,1412.4574179043175
100022899120.0,2022-01,78,464,256.6541875901876
100023232780.0,2022-01,53,299,298.3415784992785
200003408497.0,2022-01,45,255,138.72304487734488
200003412716.0,2022-01,99,583,188.80287236097243
200003412749.0,2022-01,96,571,293.9058721667222
5033797.0,2022-02,25,144,90.50548382728385
5053623.0,2022-02,27,154,197.3141945498946
5103290.0,2022-02,35,190,250.537853013653
12025530.0,2022-02,47,268,267.4252201298701
12090296.0,2022-02,37,207,174.39863652458655
34066179.0,2022-02,49,280,172.33611401931404
34110047.0,2022-02,55,312,191.6231272588523
46027212.0,2022-02,22,126,128.9318720446218
121048659.0,2022-02,49,280,373.2792134199135
128030349.0,2022-02,30,177,193.095603030303
128030350.0,2022-02,39,231,291.2462884393384
202145339.0,2022-02,21,121,204.165500987901
202151691.0,2022-02,19,106,448.62953942723954
217047661.0,2022-02,53,311,309.52696976356987
217047664.0,2022-02,68,400,331.864702009102
217096181.0,2022-02,39,223,301.4468206737707
5870037506.0,2022-02,25,139,171.3169847763348
10001004908.0,2022-02,29,172,193.6512848373849
10008238692.0,2022-02,44,262,310.7320475468975
10008327873.0,2022-02,19,110,248.7221678210678
10008328223.0,2022-02,35,197,221.34851216006217
10022802970.0,2022-02,20,113,264.96263445443446
10022804045.0,2022-02,42,249,146.5878152236653
10023218663.0,2022-02,20,115,152.8294817127317
10023853017.0,2022-02,23,131,229.8102617882118
10033238967.0,2022-02,25,141,216.30026636141636
10033530697.0,2022-02,34,191,341.8297270507271
10033563475.0,2022-02,32,179,153.05483242868243
10090761345.0,2022-02,16,90,199.42111810966804
100020206025.0,2022-02,43,266,261.19581428016426
100020656686.0,2022-02,30,170,275.56965640470645
100020974796.0,2022-02,31,178,107.00966341991358
100021035360.0,2022-02,133,785,383.0786677544678
100021053932.0,2022-02,36,205,169.36717987012992
100021256900.0,2022-02,55,313,275.78892833832833
100021426123.0,2022-02,42,251,308.1547665223665
100021431851.0,2022-02,31,175,97.51616285381283
100021763693.0,2022-02,30,170,236.622020995671
100022255567.0,2022-02,28,162,282.9632693806194
100022721927.0,2022-02,40,230,233.74236745476745
100022983354.0,2022-02,32,184,140.64608196248207
100022999220.0,2022-02,33,189,281.6649493506494
100023323843.0,2022-02,74,419,284.9067305916306
100023362492.0,2022-02,41,205,501.9236944166943
200000454041.0,2022-02,32,180,270.9035684704185
200000454894.0,2022-02,44,247,288.8507133366634
6082339.0,2022-03,16,94,223.31328964368967
6162430.0,2022-03,33,188,262.80505649350647
12033766.0,2022-03,39,219,443.6547431904696
34026415.0,2022-03,48,272,342.7703719058719
34137210.0,2022-03,26,156,175.1850273337774
34159475.0,2022-03,21,120,253.73339754689755
46086794.0,2022-03,36,207,126.69828694083692
48033092.0,2022-03,61,347,256.4267933316683
48049755.0,2022-03,108,640,231.00424063991565
121049040.0,2022-03,34,195,255.52969588744588
200085968.0,2022-03,28,156,303.95762062382056
200090931.0,2022-03,44,249,603.9432002164501
200125866.0,2022-03,45,268,278.49915376845377
200159952.0,2022-03,28,161,314.3355812076811
202147288.0,2022-03,55,310,200.81858837273836
202212804.0,2022-03,96,567,126.02599348984354
207045965.0,2022-03,33,185,272.9252917027417
207153476.0,2022-03,58,332,297.2697061882562
207153550.0,2022-03,75,426,215.42807813852812
207196553.0,2022-03,25,140,241.14210672660673
217113008.0,2022-03,15,88,303.1865593462094
5300020818.0,2022-03,32,187,216.35740252525252
10002261740.0,2022-03,43,253,145.2575163614165
10010217373.0,2022-03,25,146,357.647500971251
10023770557.0,2022-03,37,211,295.36319891774895
10070026059.0,2022-03,65,383,291.79110187590186
10070262625.0,2022-03,55,325,161.59575288600286
10090201074.0,2022-03,25,144,180.89134712509718
10090285294.0,2022-03,16,92,101.60844099789117
10091069496.0,2022-03,3,17,202.0207244477744
10093049120.0,2022-03,87,515,299.3435217116217
10093419666.0,2022-03,103,610,507.3355224386723
100020431687.0,2022-03,35,201,408.04573701298705
100020439790.0,2022-03,92,545,164.4050468142969
100020590194.0,2022-03,35,197,313.8200525086026
100020598721.0,2022-03,38,224,212.16806707181706
100020612349.0,2022-03,56,315,158.93801235431226
100021043433.0,2022-03,52,293,287.26308621933623
100021448257.0,2022-03,35,200,238.2815111000111
100021485529.0,2022-03,37,212,458.53804628149635
100021593024.0,2022-03,60,354,287.04879055389057
100021920915.0,2022-03,36,211,212.44285367965367
100021924015.0,2022-03,84,496,276.3992373626374
100022226537.0,2022-03,26,149,172.1591367965368
100022678330.0,2022-03,24,137,132.4541273670774
100022717104.0,2022-03,26,146,267.12505613830615
100022742982.0,2022-03,28,162,281.9757113275613
100022789711.0,2022-03,37,189,187.2810061327561
200003464738.0,2022-03,43,242,175.63772128427132
5116584.0,2022-04,61,344,217.48021430236426
6062226.0,2022-04,26,147,290.169526995227
6180618.0,2022-04,16,89,194.20073929958926
6361094.0,2022-04,27,162,177.9757251803752
12132460.0,2022-04,43,255,552.0607155566654
34055815.0,2022-04,25,143,273.66524485514486
46031206.0,2022-04,22,123,468.536096947497
48128274.0,2022-04,22,128,347.78102269952274
100090819.0,2022-04,41,244,244.15767238872237
200010363.0,2022-04,53,304,329.4371778499278
200035250.0,2022-04,39,220,302.5061303585304
200057065.0,2022-04,34,193,209.14568640248638
200069011.0,2022-04,74,418,274.56316681096683
200097285.0,2022-04,64,365,388.001058003108
200109786.0,2022-04,26,149,129.08311263736266
200112337.0,2022-04,47,276,273.10565502275506
202047749.0,2022-04,37,212,392.09155764790756
207022110.0,2022-04,32,190,205.60742402597398
207199567.0,2022-04,35,209,185.77612757797755
217034971.0,2022-04,75,446,186.35876317571314
5300041114.0,2022-04,48,273,341.1868778055278
5870115138.0,2022-04,23,139,249.65955221445222
5870120812.0,2022-04,19,112,210.1442901875902
10000817997.0,2022-04,34,203,182.67399962814957
10001267024.0,2022-04,46,272,238.1204377067377
10008792252.0,2022-04,49,279,122.28703747363745
10009147492.0,2022-04,34,193,115.94644155844153
10010224979.0,2022-04,38,214,169.9916191752692
10010235964.0,2022-04,15,86,177.07071294816296
10010238111.0,2022-04,85,500,207.45471266788766
10011862894.0,2022-04,15,87,196.71164776334777
10012790862.0,2022-04,22,127,124.94118826173829
10023302832.0,2022-04,42,236,206.05263715173717
10023304941.0,2022-04,20,116,335.21330409590405
10023770250.0,2022-04,21,117,188.80439603174602
10034509807.0,2022-04,40,225,176.34819036519042
10090202448.0,2022-04,30,169,227.13399018759017
10090549047.0,2022-04,18,102,219.52320772560773
100021017322.0,2022-04,56,308,114.33121127761115
100021281365.0,2022-04,55,313,198.5843608780109
100021414857.0,2022-04,47,267,247.8084614163614
100021578487.0,2022-04,30,172,160.73393167388159
100021816246.0,2022-04,38,216,209.8864216394716
100022013991.0,2022-04,32,180,282.2998814130314
100022224164.0,2022-04,55,309,184.5921896825397
100022303720.0,2022-04,41,233,267.681789022089
100022668864.0,2022-04,22,123,299.92109186369186
100022886299.0,2022-04,42,250,191.04301242091245
100023178533.0,2022-04,43,242,422.9325087468088
200000476796.0,2022-04,29,164,261.4769052336552
200001671470.0,2022-04,43,243,322.58982995337993
200003432916.0,2022-04,18,102,232.1792243145743
200003446555.0,2022-04,31,177,368.9655216450215
200003979823.0,2022-04,66,372,275.7495568098568
5147614.0,2022-05,109,618,266.188661976912
6027190.0,2022-05,52,293,206.33494479964477
6172695.0,2022-05,47,277,256.9993928571429
6173150.0,2022-05,12,69,528.2583885114884
12032668.0,2022-05,65,385,190.38427022422027
34053434.0,2022-05,27,153,175.51076785991785
34078157.0,2022-05,59,336,338.0415474691975
34079873.0,2022-05,30,170,265.26717943722946
46006431.0,2022-05,38,215,191.5542458874459
46048791.0,2022-05,38,215,343.64276669996667
48078474.0,2022-05,29,167,92.36825122100129
121050165.0,2022-05,40,230,126.67763822843825
202035352.0,2022-05,41,234,228.54829287379286
207048258.0,2022-05,45,252,286.0025381618382
207153072.0,2022-05,122,721,203.37454428904422
217001968.0,2022-05,26,151,192.32033903318904
217002516.0,2022-05,45,267,263.7864695859696
217108230.0,2022-05,51,290,227.34265375180374
5870040472.0,2022-05,45,254,326.37005750360754
5870080370.0,2022-05,25,143,368.51596827616834
10003000367.0,2022-05,19,109,226.22671238206237
10008348158.0,2022-05,82,485,295.05729821844824
10008786529.0,2022-05,59,351,175.08872727174787
10010222454.0,2022-05,72,406,166.24412659007652
10012785606.0,2022-05,51,291,246.42539552114553
10012785638.0,2022-05,36,203,105.96409253524257
10033576028.0,2022-05,29,165,293.50835966255966
10070773933.0,2022-05,54,317,309.1161085414585
10090263648.0,2022-05,48,275,232.83852471972472
10090324543.0,2022-05,19,114,221.81433424908425
10090330022.0,2022-05,21,118,257.5880272005772
10093036458.0,2022-05,92,519,115.12878160173162
100020586465.0,2022-05,46,259,142.3431835386837
100021043052.0,2022-05,44,248,182.32813560883557
100021051224.0,2022-05,41,232,223.70247074592072
100021188002.0,2022-05,60,339,164.1410603896105
100021267333.0,2022-05,45,258,231.39427323232323
100021274839.0,2022-05,40,226,306.3497516483516
100021323675.0,2022-05,38,218,261.33165607170605
100021439900.0,2022-05,67,399,285.59000013320014
100021497997.0,2022-05,43,244,152.92990880785885
100021874477.0,2022-05,52,292,210.6975064879565
100021886871.0,2022-05,42,240,255.09653324453325
100021904593.0,2022-05,31,174,246.53186996336996
100021906008.0,2022-05,73,414,207.1672817071817
100021963314.0,2022-05,25,145,150.92174211899217
100021985827.0,2022-05,59,337,271.58712076257075
100022212138.0,2022-05,76,448,171.3284705960706
100022222568.0,2022-05,43,247,250.61776294261296
100022678157.0,2022-05,37,208,211.28484469974467
100022694595.0,2022-05,28,159,237.23419163059162
100022699477.0,2022-05,55,311,250.04052347929849
100022748029.0,2022-05,83,470,549.0061831446332
100022782289.0,2022-05,27,153,252.41248499278498
100022895375.0,2022-05,46,262,226.43640462870462
100023232901.0,2022-05,25,140,96.80023826728834
100023266330.0,2022-05,29,163,203.2022505050505
100023320589.0,2022-05,36,205,157.05285770340777
100023363869.0,2022-05,45,253,93.29023683538699
100023433792.0,2022-05,17,97,263.7677035353535
200000463749.0,2022-05,54,306,162.14535830280835
200001187007.0,2022-05,56,331,164.5894627317128
200002817924.0,2022-05,43,245,231.44745253080254
200003361094.0,2022-05,32,183,191.2592425962926
200003403540.0,2022-05,22,123,216.30031840381838
200003429695.0,2022-05,34,191,163.54221404706408
6006705.0,2022-06,63,373,194.85276299811295
6083412.0,2022-06,25,145,252.5938318070818
6175335.0,2022-06,3,15,203.2491589521589
12072148.0,2022-06,45,268,257.5091209235209
12172877.0,2022-06,33,197,169.05740046620053
34023371.0,2022-06,35,197,170.0253881063382
34137590.0,2022-06,46,264,230.23180112665113
48078372.0,2022-06,42,239,155.29659795759795
100091706.0,2022-06,44,250,179.9846074203574
200066453.0,2022-06,31,178,286.0585154068154
207180756.0,2022-06,44,258,109.18841250416261
5870099590.0,2022-06,25,141,150.51977575757581
10010440159.0,2022-06,24,137,360.7812225996227
10012785717.0,2022-06,28,161,209.00003746253748
10012839511.0,2022-06,25,143,185.8803212509712
10013530994.0,2022-06,9,55,261.9981235153735
10023229091.0,2022-06,16,94,334.6739808746807
10070709050.0,2022-06,18,103,114.16940180146645
10091069490.0,2022-06,33,189,367.46735
100020254383.0,2022-06,38,215,212.79394271284272
100020587415.0,2022-06,21,122,325.7579213453214
100020657080.0,2022-06,64,380,293.8791407592408
100021275043.0,2022-06,45,268,213.14721320901322
100021817200.0,2022-06,36,204,201.03027243867245
100021817552.0,2022-06,41,233,119.07022329337326
100021828286.0,2022-06,29,166,203.13453650238648
100021868873.0,2022-06,49,278,147.1273094849596
100022000796.0,2022-06,53,298,194.45935306915308
100022528568.0,2022-06,54,321,284.53479213564214
100022624417.0,2022-06,36,205,319.99120022200026
100022692067.0,2022-06,27,160,179.47129816294816
100022739290.0,2022-06,104,613,276.7862377428127
100023352409.0,2022-06,38,217,213.04417705627702
200000464271.0,2022-06,33,186,275.4341682539682
200000504507.0,2022-06,75,423,250.12957797202796
200002042290.0,2022-06,23,131,180.75089437229445
200003377242.0,2022-06,39,224,97.98837576312573
200003458207.0,2022-06,25,142,177.59775265290259
5052029.0,2022-07,44,252,329.9663883560884
5078555.0,2022-07,26,150,198.3272657120657
5126678.0,2022-07,49,280,192.65101490176497
5129420.0,2022-07,46,262,306.54794712509715
6019760.0,2022-07,40,225,120.00435516705512
6061712.0,2022-07,15,86,320.25558290043296
6154395.0,2022-07,44,250,177.8871487734488
6168390.0,2022-07,25,150,109.80850430125423
6174922.0,2022-07,19,110,135.44558181818186
6191854.0,2022-07,20,117,195.91013109668103
12113256.0,2022-07,53,302,195.07156779886776
34072267.0,2022-07,29,162,165.69904761904758
46084104.0,2022-07,50,284,147.2875232212233
46256784.0,2022-07,31,181,220.82869141414145
48042768.0,2022-07,66,388,512.1552697302699
128020032.0,2022-07,81,473,179.3763067852438
202050201.0,2022-07,30,173,182.87211840936843
202153005.0,2022-07,77,438,170.2699109446109
217029820.0,2022-07,30,168,178.028210989011
217109324.0,2022-07,26,153,192.15472424242427
5300018755.0,2022-07,27,153,249.2307486013986
5300028084.0,2022-07,65,371,549.6191151237651
5300051969.0,2022-07,56,319,296.81416284271285
5870074223.0,2022-07,40,226,249.89434973359974
10003974570.0,2022-07,29,174,248.10659063714064
10008293631.0,2022-07,24,136,267.27900545010544
10008299145.0,2022-07,61,346,372.33881075036066
10013150329.0,2022-07,25,145,136.4868300033301
10070706304.0,2022-07,23,130,91.55855598845594
10090325899.0,2022-07,19,108,311.4770128427129
10090783842.0,2022-07,19,109,136.1680241258742
100020251008.0,2022-07,60,354,371.4670550172051
100020597906.0,2022-07,28,160,185.16792406482406
100020600123.0,2022-07,23,132,207.21612843267846
100020962102.0,2022-07,43,243,195.91466341991344
100021414757.0,2022-07,30,171,310.3990141025641
100021824417.0,2022-07,35,199,157.2336342157842
100021834794.0,2022-07,37,210,144.20310482850488
100021841811.0,2022-07,48,271,357.5120503385503
100021850371.0,2022-07,56,316,303.1624451881452
100021863645.0,2022-07,51,290,181.47545884115885
100021901153.0,2022-07,37,210,309.0256058774559
100021907591.0,2022-07,38,215,159.8264396159396
100022266509.0,2022-07,31,177,237.90203786213786
100022328139.0,2022-07,39,219,369.51505511710513
100022340937.0,2022-07,42,239,281.6404000888001
100022589830.0,2022-07,45,255,232.30746026751027
100022594433.0,2022-07,38,216,211.76811998557002
100023120457.0,2022-07,41,230,258.91593043623044
100023253411.0,2022-07,39,223,204.718264962815
100023312229.0,2022-07,51,292,370.4926629037627
100023402710.0,2022-07,104,452,287.083652974803
100023413444.0,2022-07,56,330,189.00290296925303
200002289562.0,2022-07,43,242,161.55778203463206
200003751229.0,2022-07,31,174,197.58977221112218
5040519.0,2022-08,55,315,307.02268799533795
5052164.0,2022-08,30,173,149.8791373515374
5156783.0,2022-08,53,302,251.61935750360752
6142222.0,2022-08,42,236,179.88503388833396
6175399.0,2022-08,18,103,367.14399427239425
12007548.0,2022-08,27,152,213.62765732600735
12072435.0,2022-08,48,272,235.50672020202023
12173147.0,2022-08,32,188,248.20178422133424
34028729.0,2022-08,42,239,152.9314413003662
34040739.0,2022-08,46,274,201.4829125707626
46076351.0,2022-08,23,130,162.45807695082686
48103986.0,2022-08,32,183,349.16846176046175
200011111.0,2022-08,53,300,256.37845057720057
200026441.0,2022-08,35,200,170.34387193917195
200050650.0,2022-08,26,149,329.08820816960815
200053477.0,2022-08,36,206,223.68091722166724
200057019.0,2022-08,38,217,128.1862287989788
200088402.0,2022-08,22,126,232.88738044178044
200107572.0,2022-08,29,164,173.01139297369295
200115578.0,2022-08,31,173,196.39933604728603
200122975.0,2022-08,47,267,152.73576529581538
200125110.0,2022-08,45,254,144.47918308913307
200130108.0,2022-08,22,124,392.80876976911975
202062351.0,2022-08,54,319,137.99779770258976
202197648.0,2022-08,28,163,272.94573595293593
207126315.0,2022-08,52,306,106.97108323343329
207150632.0,2022-08,53,299,324.8135581030081
217007231.0,2022-08,53,301,306.06701016206017
217096450.0,2022-08,17,95,172.3084666611166
5300066366.0,2022-08,38,213,182.9966462093462
10008227170.0,2022-08,33,186,262.182824963925
10013528620.0,2022-08,17,97,327.0789212870463
10022805127.0,2022-08,63,357,207.2658801975802
10022944467.0,2022-08,24,136,149.277539033189
10023591673.0,2022-08,29,165,222.91718159063157
10033652567.0,2022-08,46,272,390.89566905316906
10070241595.0,2022-08,47,267,157.3928838883338
10070264053.0,2022-08,18,103,208.28646426906425
10090266905.0,2022-08,14,80,162.04338858363855
10090477235.0,2022-08,13,74,256.27455463980465
100020649806.0,2022-08,64,366,308.6297131146631
100020939799.0,2022-08,41,233,159.1847091020091
100020990752.0,2022-08,38,215,193.0062758130758
100020999622.0,2022-08,24,137,248.47874425019424
100021007369.0,2022-08,24,139,180.93283858363853
100021316846.0,2022-08,36,215,172.41666748251754
100021415608.0,2022-08,42,241,236.90006863691863
100021752036.0,2022-08,31,177,134.88328217338216
100021778065.0,2022-08,29,164,255.36658906093905
100021789395.0,2022-08,25,144,419.3483594516594
100021828743.0,2022-08,27,154,408.2272336829838
100021845283.0,2022-08,35,198,320.2726782384282
100021848246.0,2022-08,59,336,285.7515045343545
100021850257.0,2022-08,32,184,310.2542492618493
100021855048.0,2022-08,41,232,257.156672993673
100021861695.0,2022-08,38,216,283.6359045399045
100021869422.0,2022-08,38,195,239.9155664918415
100021875223.0,2022-08,29,164,150.81206338383836
100021875281.0,2022-08,25,140,276.66391997446993
100021876067.0,2022-08,41,234,301.2809553835054
100021898284.0,2022-08,40,226,122.18083967698968
100021905986.0,2022-08,49,276,245.2715431790432
100021908259.0,2022-08,46,261,276.73404290546057
100021911516.0,2022-08,44,252,108.82199803529804
100022608434.0,2022-08,70,393,281.68343945498947
100022630501.0,2022-08,36,206,259.32875216450213
100022810378.0,2022-08,23,131,268.1200767010767
200001414257.0,2022-08,36,202,202.54496096681095
200003447219.0,2022-08,59,333,100.88720320235313
5034600.0,2022-09,28,161,160.38030224775224
5072088.0,2022-09,47,267,362.2259388888888
6026925.0,2022-09,43,257,274.9856376623377
6153296.0,2022-09,17,96,180.28692059607056
6188669.0,2022-09,20,119,307.42545792540795
46003450.0,2022-09,29,163,232.67007177822177
46027860.0,2022-09,32,183,216.03872236097237
200045299.0,2022-09,48,285,244.14243458208458
207037684.0,2022-09,49,292,121.34378043623047
207112740.0,2022-09,19,108,269.0380565823066
217017792.0,2022-09,42,275,234.1164847652348
217071838.0,2022-09,26,147,242.2129300810301
217099480.0,2022-09,37,208,173.04117234987234
5300039473.0,2022-09,28,158,177.92879888999886
5870087373.0,2022-09,24,137,172.4079511821512
5870110726.0,2022-09,43,242,213.2859872849373
10008330535.0,2022-09,26,145,165.15231038961042
10010237554.0,2022-09,18,102,284.0353754245754
10014035217.0,2022-09,25,148,201.64559114219108
10033601631.0,2022-09,30,173,257.6269391053391
10070269130.0,2022-09,26,153,136.2002706626708
10070702662.0,2022-09,23,133,273.45090340215336
10070708957.0,2022-09,67,399,201.29357783086482
10090760053.0,2022-09,19,111,181.82834352314353
100020597503.0,2022-09,37,209,95.63956743256747
100020673068.0,2022-09,24,134,186.91627648462645
100020938386.0,2022-09,44,251,243.0558282328782
100021033575.0,2022-09,27,151,382.4390237984239
100021223012.0,2022-09,32,180,154.7724424630926
100021246462.0,2022-09,89,529,434.01421321456314
100021470608.0,2022-09,93,553,154.09749100899103
100021827994.0,2022-09,31,175,294.81242946497946
100021829735.0,2022-09,37,210,332.9221986735487
100021832833.0,2022-09,34,193,273.11237628482627
100021853736.0,2022-09,19,106,312.2959430957931
100021866557.0,2022-09,32,182,136.98930557775566
100021868839.0,2022-09,62,351,227.80757960372958
100021886264.0,2022-09,38,218,271.04833227328226
100021887570.0,2022-09,54,321,89.45393935508932
100021894733.0,2022-09,23,132,95.88070815295825
100021914043.0,2022-09,25,140,525.4398305916308
100021968000.0,2022-09,45,257,260.29010393495395
100021991233.0,2022-09,37,221,227.6974225108225
100022016913.0,2022-09,40,224,510.30975674325657
100022019876.0,2022-09,26,151,206.0646483405484
100022259466.0,2022-09,31,177,243.66431795426794
100022715933.0,2022-09,35,205,267.2700382561883
100022961840.0,2022-09,44,247,373.09871839826843
100023352127.0,2022-09,32,179,178.3915199134199
200000459265.0,2022-09,35,200,569.8186866966367
200000477036.0,2022-09,37,208,565.1109404262404
200000490608.0,2022-09,51,289,209.43116901431904
200003353481.0,2022-09,31,175,245.5326906926407
5041948.0,2022-10,37,209,173.7704761349761
5072892.0,2022-10,44,251,264.1696981129981
5085899.0,2022-10,35,198,211.43862676767677
5123243.0,2022-10,60,342,195.37820931845926
6075056.0,2022-10,31,186,245.21500593850593
6177261.0,2022-10,18,102,193.7615770535021
34074648.0,2022-10,27,153,272.6719545843046
46077509.0,2022-10,25,141,184.2565542846043
46090599.0,2022-10,25,142,324.3414823454323
48126095.0,2022-10,35,199,224.35497907647908
202101952.0,2022-10,46,261,191.2175373737374
202236498.0,2022-10,65,384,289.40312522477524
207000302.0,2022-10,41,230,495.4643021700523
207148402.0,2022-10,54,305,217.99629807969808
5300007248.0,2022-10,35,201,274.70686296481296
5870013976.0,2022-10,33,195,271.23652211677216
5870120291.0,2022-10,28,168,227.74679796314797
10009005730.0,2022-10,23,133,333.63001392496386
10009142745.0,2022-10,38,226,151.56939766899774
10090796662.0,2022-10,80,474,188.13016965811968
10091059763.0,2022-10,41,234,332.3237202963702
10096037066.0,2022-10,25,140,92.67010259740258
100020223729.0,2022-10,39,219,169.36613983793984
100020375725.0,2022-10,47,233,181.36257666222667
100020442611.0,2022-10,43,248,193.7195316017316
100020580033.0,2022-10,33,187,309.2018726218226
100020680368.0,2022-10,40,228,146.62235969030974
100020974611.0,2022-10,49,278,247.2111595959596
100021196081.0,2022-10,32,180,377.95786284271287
100021807326.0,2022-10,41,235,256.5376183039183
100021810154.0,2022-10,35,200,187.63698126318127
100021815623.0,2022-10,31,176,343.0593898490398
100021834361.0,2022-10,42,236,387.54004797979803
100021851208.0,2022-10,34,191,388.4388695360195
100021867763.0,2022-10,27,153,244.96971643356645
100021887126.0,2022-10,47,266,173.14489218004218
100021904772.0,2022-10,32,184,470.8750548562549
100021995558.0,2022-10,75,442,168.59770807525805
100022217060.0,2022-10,40,230,236.6134907037407
100022312482.0,2022-10,69,407,299.1643262265512
100022334150.0,2022-10,43,245,199.51351340326346
100022556022.0,2022-10,52,297,180.80262111777114
100022560364.0,2022-10,36,207,232.6993947940948
100022691659.0,2022-10,33,187,200.62804345931846
100022700138.0,2022-10,35,201,134.4483250638251
100022760028.0,2022-10,34,193,169.18417653457655
100022819705.0,2022-10,29,167,214.49590448995448
100023064155.0,2022-10,56,329,168.6359671550672
100023152258.0,2022-10,35,201,106.04480207015212
100023160128.0,2022-10,37,210,288.90265681540683
200000464269.0,2022-10,35,197,312.73493145743146
200002817788.0,2022-10,77,455,378.14341911976913
200003384068.0,2022-10,53,301,323.6278494116994
200003400133.0,2022-10,31,174,99.32592186147187
200003418000.0,2022-10,39,231,257.6941503274503
200003428838.0,2022-10,33,186,439.4595698523699
5018386.0,2022-11,27,157,278.70407877122875
6050276.0,2022-11,23,130,247.57741753801753
6152637.0,2022-11,40,238,229.00103513708515
6176639.0,2022-11,17,96,199.00901510156513
12063809.0,2022-11,53,300,321.13468656343656
12114921.0,2022-11,43,243,165.3433221833722
34032818.0,2022-11,27,152,320.1098311632811
34054117.0,2022-11,63,372,119.74359112554126
46043153.0,2022-11,29,163,281.665173015873
46063063.0,2022-11,36,214,237.80740158730157
